timestamp,equity,cash
2019-03-25,99172.33403047436,27599.186447466545
2019-03-26,99517.17655977124,27599.186447466545
2019-03-27,99149.64196921544,25806.62381888585
2019-03-28,99384.92925406652,25806.62381888585
2019-03-29,99943.86079550939,25806.62381888585
2019-04-01,100784.4815993424,25806.62381888585
2019-04-02,100915.40429831701,25806.62381888585
2019-04-03,101226.34122611242,25806.62381888585
2019-04-04,101060.99717856603,25806.62381888585
2019-04-05,101483.1216597672,25806.62381888585
2019-04-08,101628.58770133214,25806.62381888585
2019-04-09,101293.58251334386,25806.62381888585
2019-04-10,101648.90077353673,25806.62381888585
2019-04-11,101430.61006308752,25806.62381888585
2019-04-12,101729.14941550451,25806.62381888585
2019-04-15,101739.74340201574,25806.62381888585
2019-04-16,101726.02422476964,25806.62381888585
2019-04-17,101696.82405234533,25806.62381888585
2019-04-18,101968.39578391271,25806.62381888585
2019-04-22,102030.23793936925,25806.62381888585
2019-04-23,102907.13269950109,25806.62381888585
2019-04-24,102733.27350736456,27566.503335245412
2019-04-25,103218.56136442022,27566.503335245412
2019-04-26,103490.10677457647,27566.503335245412
2019-04-29,103574.61624265509,27566.503335245412
2019-04-30,103453.06781679763,25951.963175836943
2019-05-01,103099.41371828689,25951.963175836943
2019-05-02,102858.7109938301,25951.963175836943
2019-05-03,103908.84698778763,25951.963175836943
2019-05-06,103536.44937426224,25951.963175836943
2019-05-07,102029.06545550004,25951.963175836943
2019-05-08,101940.49238115922,25951.963175836943
2019-05-09,101647.32564837113,25951.963175836943
2019-05-10,101899.63296801224,25951.963175836943
2019-05-13,99646.84136532807,32000.126391878366
2019-05-14,100307.03232907319,32000.126391878366
2019-05-15,100935.71548321292,30470.561979794944
2019-05-16,101720.37175859872,25917.15787615242
2019-05-17,101087.36251558724,25917.15787615242
2019-05-20,100187.57207394108,27269.83392239079
2019-05-21,100888.66174221502,27269.83392239079
2019-05-22,100725.55940151677,27269.83392239079
2019-05-23,99806.78575039373,27269.83392239079
2019-05-24,99876.0968923615,27269.83392239079
2019-05-28,99397.867941861,27269.83392239079
2019-05-29,98852.32656002507,27269.83392239079
2019-05-30,99144.4551229523,27269.83392239079
2019-05-31,98115.00852108464,27269.83392239079
2019-06-03,97254.39889431463,27269.83392239079
2019-06-04,99102.40209965095,26061.89697651252
2019-06-05,99907.08597568855,26061.89697651252
2019-06-06,100612.03182606086,26061.89697651252
2019-06-07,101789.9893608509,26061.89697651252
2019-06-10,102419.76831821784,26061.89697651252
2019-06-11,102459.37450794563,26061.89697651252
2019-06-12,102182.20175175056,26061.89697651252
2019-06-13,102510.49650577888,26061.89697651252
2019-06-14,102347.09471134529,26061.89697651252
2019-06-17,102612.5009384571,26061.89697651252
2019-06-18,103548.29535480069,38723.96798129605
2019-06-19,103813.76797923738,25985.46979198153
2019-06-20,104445.72369823154,25985.46979198153
2019-06-21,104397.67358073886,25985.46979198153
2019-06-24,104402.56716975864,25985.46979198153
2019-06-25,103212.62948283847,25985.46979198153
2019-06-26,103344.32160625156,25985.46979198153
2019-06-27,103637.0514608353,25985.46979198153
2019-06-28,103800.62215099033,25985.46979198153
2019-07-01,104687.01035747225,25985.46979198153
2019-07-02,104973.0824209183,25985.46979198153
2019-07-03,105668.396284182,27582.201101381706
2019-07-05,105489.31486032989,26017.6192464688
2019-07-08,104979.19351480987,26017.6192464688
2019-07-09,105109.97716806913,26017.6192464688
2019-07-10,105708.77859018827,26017.6192464688
2019-07-11,105803.24022196319,26017.6192464688
2019-07-12,106110.6814565518,26017.6192464688
2019-07-15,106297.71739862944,26017.6192464688
2019-07-16,105834.25723932768,26017.6192464688
2019-07-17,105441.0281362393,26017.6192464688
2019-07-18,105715.19653223541,26017.6192464688
2019-07-19,105292.27992914703,26017.6192464688
2019-07-22,105801.7911138394,26017.6192464688
2019-07-23,106363.93863581205,26017.6192464688
2019-07-24,106847.02426813627,26017.6192464688
2019-07-25,106134.64366816069,26017.6192464688
2019-07-26,106694.2519368985,26017.6192464688
2019-07-29,106660.89431665922,26017.6192464688
2019-07-30,106402.71598719145,26017.6192464688
2019-07-31,105490.84842718039,31206.645279292206
2019-08-01,105082.6506957731,26078.04044339274
2019-08-02,104318.79018399332,26078.04044339274
2019-08-05,101717.00833890054,26078.04044339274
2019-08-06,102859.52619168375,26078.04044339274
2019-08-07,103085.89299771402,26078.04044339274
2019-08-08,104704.3553695402,26078.04044339274
2019-08-09,104138.75945660684,26078.04044339274
2019-08-12,103203.34151837442,26078.04044339274
2019-08-13,104733.63135907266,26078.04044339274
2019-08-14,102330.02160641763,26078.04044339274
2019-08-15,102366.86363113634,27551.176642305778
2019-08-16,103583.94889724962,27551.176642305778
2019-08-19,104649.48558700792,27551.176642305778
2019-08-20,104076.81712997667,27551.176642305778
2019-08-21,104755.97516665934,26070.36992679118
2019-08-22,104564.81467853067,26070.36992679118
2019-08-23,102215.56388507364,26070.36992679118
2019-08-26,103233.05770526407,26070.36992679118
2019-08-27,102991.05254779337,26070.36992679118
2019-08-28,103346.48172030924,26070.36992679118
2019-08-29,104480.49804339884,26070.36992679118
2019-08-30,104437.20800052164,26070.36992679118
2019-09-03,103739.81792102335,26070.36992679118
2019-09-04,104594.02009616373,26070.36992679118
2019-09-05,105862.4240077543,26070.36992679118
2019-09-06,105778.64410052774,26070.36992679118
2019-09-09,105588.39761386393,26070.36992679118
2019-09-10,105491.53978000162,26070.36992679118
2019-09-11,106236.84140811441,26070.36992679118
2019-09-12,106551.7242587614,26070.36992679118
2019-09-13,106326.15415225504,26070.36992679118
2019-09-16,106040.98245273111,26070.36992679118
2019-09-17,106361.87135348795,26070.36992679118
2019-09-18,106526.06259952066,26070.36992679118
2019-09-19,106808.92621646402,26070.36992679118
2019-09-20,106198.17926059246,26070.36992679118
2019-09-23,106171.6491855192,26070.36992679118
2019-09-24,105266.5990985441,26070.36992679118
2019-09-25,105959.81723437784,26070.36992679118
2019-09-26,105865.69978366373,26070.36992679118
2019-09-27,105216.38890872477,26070.36992679118
2019-09-30,105856.56758914469,26070.36992679118
2019-10-01,105074.31928287027,26070.36992679118
2019-10-02,103679.55037723063,26070.36992679118
2019-10-03,104347.05993304728,26070.36992679118
2019-10-04,105512.90036807535,26070.36992679118
2019-10-07,105235.24152408121,26070.36992679118
2019-10-08,104091.98362002848,26070.36992679118
2019-10-09,104987.52099643229,26070.36992679118
2019-10-10,105553.61386905191,26070.36992679118
2019-10-11,106437.11816440104,26070.36992679118
2019-10-14,106383.1242473479,27723.862925326423
2019-10-15,107287.62806967457,27723.862925326423
2019-10-16,107035.91236666916,26007.07172946213
2019-10-17,107189.09878329514,26007.07172946213
2019-10-18,106607.29202822922,26007.07172946213
2019-10-21,107194.20761660812,26007.071729462128
2019-10-22,106721.05526522873,26007.071729462128
2019-10-23,107054.97154788254,26007.071729462128
2019-10-24,107847.16103073151,27997.199559173903
2019-10-25,108323.78017898591,27997.199559173903
2019-10-28,109199.80499740632,27997.199559173903
2019-10-29,108865.81127639802,27997.199559173903
2019-10-30,109279.74216934237,27997.199559173903
2019-10-31,109204.8239945987,27997.199559173903
2019-11-01,109910.70261397472,25887.345222617296
2019-11-04,110306.32069415206,28500.987938109574
2019-11-05,110201.91929644698,28500.987938109574
2019-11-06,110232.82565726599,25879.33654441199
2019-11-07,110616.04137076696,25879.33654441199
2019-11-08,111034.82398642859,25879.33654441199
2019-11-11,111031.68029441198,25879.33654441199
2019-11-12,111332.57827414831,25879.33654441199
2019-11-13,111406.28051413855,25879.33654441199
2019-11-14,111481.83688773474,25879.33654441199
2019-11-15,112325.94108237587,25879.33654441199
2019-11-18,112403.14349784216,25879.33654441199
2019-11-19,112545.18394126257,25879.33654441199
2019-11-20,112124.57713736853,25879.33654441199
2019-11-21,112010.2457012113,25879.33654441199
2019-11-22,111991.10183371863,25879.33654441199
2019-11-25,112687.05677778956,68591.73970015284
2019-11-26,112724.76687735484,54342.39707297251
2019-11-27,112751.24030417368,54342.39707297251
2019-11-29,112837.82248801157,54342.39707297251
2019-12-02,112365.97991293833,54342.39707297251
2019-12-03,111991.76631277964,54342.39707297251
2019-12-04,112299.44625204966,54342.39707297251
2019-12-05,112448.07639426157,54342.39707297251
2019-12-06,112530.31668967173,54342.39707297251
2019-12-09,112751.32051784307,25654.897559469042
2019-12-10,112746.57369930058,25654.897559469042
