,timestamp,symbol,side,price,quantity,buy_price,sell_price,pnl
26,2005-03-16,UNH,sell,34.99609132939024,285,35.38100426974414,34.99609132939024,-109.70018800086137
27,2005-03-16,JNJ,sell,37.016421617081285,539,37.42465817817142,37.016421617081285,-220.0395064275827
28,2005-03-16,PG,sell,29.75452121700571,672,30.007635420835722,29.75452121700571,-170.0927449737684
29,2005-03-16,HD,sell,23.76119406872323,417,23.87560708347635,23.76119406872323,-47.71022715205046
30,2005-03-16,PFE,buy,10.411372554194159,44,10.411372554194159,,
31,2005-03-16,KO,buy,11.283787763017195,41,11.283787763017195,,
32,2005-03-16,COST,buy,30.394504014384335,7,30.394504014384335,,
33,2005-03-16,CRM,sell,3.773561026837747,1688,3.805688446413332,3.773561026837747,-54.23108424358741
34,2005-03-16,ACN,buy,16.818625372819902,27,16.818625372819902,,
35,2005-03-16,CSCO,buy,11.749853881897115,20,11.749853881897115,,
36,2005-03-16,ORCL,buy,10.458781383787652,44,10.458781383787652,,
37,2005-03-16,INTC,buy,13.673402217950084,47,13.673402217950084,,
38,2005-03-16,WMT,buy,11.219176291645306,546,11.219176291645306,11.324596879881575,56.400014706403965
39,2005-03-16,MCD,buy,18.269771158711738,25,18.269771158711738,,
40,2005-03-16,NKE,buy,8.394879122430162,52,8.394879122430162,,
41,2005-03-16,DIS,sell,22.57904629757323,440,22.459997186989707,22.57904629757323,52.38160865674942
42,2005-03-16,NFLX,buy,0.15279053310327373,49112,0.15279053310327373,0.15279052829324213,-0.00022980887952617213
43,2005-03-16,AMD,sell,16.038017056863733,913,16.508251918506915,16.038017056863733,-429.3244286802245
44,2005-03-16,QCOM,buy,23.825057032747793,15,23.825057032747793,,
45,2005-03-16,TXN,buy,15.942008254290041,24,15.942008254290041,,
46,2005-03-16,ADP,buy,21.320072279952107,20,21.320072279952107,,
47,2005-03-16,LIN,buy,32.321755634427994,7,32.321755634427994,,
48,2005-03-16,UPS,buy,39.06735784008166,5,39.06735784008166,,
49,2005-03-16,CAT,buy,28.882155325057735,16,28.882155325057735,,
50,2005-03-16,GE,buy,103.65985964468952,2,103.65985964468952,,
51,2005-03-16,IBM,buy,46.49074051389713,4,46.49074051389713,,
52,2005-03-16,MRK,buy,14.526231830076041,32,14.526231830076041,,
53,2005-03-16,ABT,buy,13.53696446667974,32,13.53696446667974,,
54,2005-03-16,DHR,buy,10.815465832220227,40,10.815465832220227,,
55,2005-03-16,BMY,buy,10.916833337704713,42,10.916833337704713,,
56,2005-03-16,GS,buy,79.99917205762873,5,79.99917205762873,,
57,2005-03-16,MS,buy,31.054718936806736,15,31.054718936806736,,
58,2005-03-16,BA,buy,41.02190762194362,5,41.02190762194362,,
59,2005-03-16,AMGN,buy,39.76063722056486,5,39.76063722056486,,
60,2005-03-16,MDT,buy,34.40519760058657,13,34.40519760058657,,
61,2005-03-16,SBUX,buy,9.922650814331805,44,9.922650814331805,,
62,2005-03-16,AMAT,buy,11.66119172962851,37,11.66119172962851,,
63,2005-03-16,GILD,sell,6.012604314462462,17,,6.012604314462462,
64,2005-03-16,LLY,buy,28.921474634399452,14,28.921474634399452,,
65,2005-03-16,SPGI,sell,30.803127521165223,4,,30.803127521165223,
66,2005-03-16,BLK,sell,49.488270250870066,2,,49.488270250870066,
67,2005-03-16,INTU,buy,18.91972448686334,34,18.91972448686334,,
68,2005-03-16,MU,buy,9.957085457782684,24,9.957085457782684,,
69,2005-03-16,BKNG,buy,21.262882585388823,19,21.262882585388823,,
70,2005-03-16,TSM,buy,3.9607302053729825,68,3.9607302053729825,,
71,2005-03-16,LRCX,buy,2.359955281926423,39,2.359955281926423,,
72,2005-03-16,KLAC,buy,24.16502465944803,15,24.16502465944803,,
73,2005-03-16,MDLZ,buy,12.709422299943853,51,12.709422299943853,,
74,2005-03-16,SCHW,buy,7.859239935315446,54,7.859239935315446,,
75,2005-03-16,DE,buy,22.605314673233266,29,22.605314673233266,,
76,2005-03-16,F,buy,5.698781911748711,47,5.698781911748711,,
77,2005-03-16,FDX,buy,79.89304129182081,5,79.89304129182081,,
78,2005-03-16,RTX,buy,20.091982190742442,23,20.091982190742442,,
79,2005-03-16,NOC,buy,31.219380744205434,15,31.219380744205434,,
80,2005-03-16,GD,buy,34.437417609885735,13,34.437417609885735,,
81,2005-03-16,MMM,buy,39.1534816356892,11,39.1534816356892,,
82,2005-03-16,HON,buy,21.867854426270927,30,21.867854426270927,,
83,2005-03-16,UNP,buy,10.753850266676679,23,10.753850266676679,,
84,2005-03-16,NSC,buy,23.27542250005232,20,23.27542250005232,,
85,2005-03-16,CSX,sell,1.6606776443095346,79,,1.6606776443095346,
86,2005-03-16,LUV,buy,12.191282566918154,53,12.191282566918154,,
87,2005-03-16,EBAY,buy,13.772091144495223,12,13.772091144495223,,
88,2005-03-16,REGN,buy,5.721144626262137,20,5.721144626262137,,
89,2005-03-16,VRTX,buy,10.275136136367081,23,10.275136136367081,,
90,2005-03-16,EA,buy,64.97199351948767,97,64.97199351948767,66.2560581478103,116.84988117735887
91,2005-03-16,TTWO,buy,26.81174371318888,21,26.81174371318888,,
92,2005-03-16,CMCSA,buy,7.692866701066259,56,7.692866701066259,,
93,2005-03-16,TGT,buy,31.521144547765182,7,31.521144547765182,,
94,2005-03-16,CME,buy,19.808209209120225,16,19.808209209120225,,
95,2005-03-16,BK,buy,19.657931987842463,22,19.657931987842463,,
96,2005-03-16,PNC,buy,28.76337490849376,16,28.76337490849376,,
97,2005-03-16,TFC,buy,17.790675395283014,37,17.790675395283014,,
98,2005-03-16,AXP,sell,34.18874119623638,290,34.767126209683255,34.18874119623638,-167.73165389959416
99,2005-03-16,COF,sell,57.300952391677924,2,,57.300952391677924,
100,2005-03-16,PRU,buy,29.161297711384744,15,29.161297711384744,,
101,2005-03-16,MET,buy,20.519975338888916,32,20.519975338888916,,
102,2005-03-16,ALL,buy,32.814355941089794,3,32.814355941089794,,
103,2005-03-16,AFL,buy,12.059530333868793,55,12.059530333868793,,
104,2005-03-16,CB,buy,29.010421960795405,15,29.010421960795405,,
105,2005-03-16,PGR,buy,11.694504874768942,55,11.694504874768942,,
106,2005-03-16,MMC,buy,19.034492371355984,24,19.034492371355984,,
107,2005-03-16,AJG,buy,15.81993125487899,41,15.81993125487899,,
108,2005-03-16,WTW,buy,62.353002418565474,6,62.353002418565474,,
109,2005-03-16,EL,buy,17.059892709564657,27,17.059892709564657,,
110,2005-03-16,CL,buy,16.229422519546922,40,16.229422519546922,,
111,2005-03-16,K,buy,20.602454582929088,10,20.602454582929088,,
112,2005-03-16,SYY,buy,18.582148723807098,25,18.582148723807098,,
113,2005-03-16,KR,sell,5.64240864565234,28,5.64240979116305,5.64240864565234,3.207429988805188e-05
114,2005-03-16,DLTR,buy,9.307985139664762,70,9.307985139664762,,
115,2005-03-16,ROST,buy,5.979787824293807,101,5.979787824293807,,
116,2005-03-16,TJX,sell,4.70958871903991,2118,4.724844764927172,4.70958871903991,-32.31230518922076
117,2005-03-16,ORLY,buy,1.664164747601947,98,1.664164747601947,,
118,2005-03-16,AZO,buy,85.05250719459454,2,85.05250719459454,,
119,2005-03-16,TSN,buy,12.156558515050149,38,12.156558515050149,,
120,2005-03-16,HAL,buy,15.108135441028587,35,15.108135441028587,,
121,2005-03-16,VLO,buy,16.846587560333923,18,16.846587560333923,,
122,2005-03-16,DVN,buy,28.763709346994833,10,28.763709346994833,,
123,2005-03-16,EXC,buy,15.19814225937218,31,15.19814225937218,,
124,2005-03-16,AEP,buy,14.950124955702801,43,14.950124955702801,,
125,2005-03-16,XEL,buy,8.07144872107143,81,8.07144872107143,,
126,2005-03-16,ED,buy,17.806204141441697,26,17.806204141441697,,
127,2005-03-16,PLD,buy,19.297137699896457,24,19.297137699896457,,
128,2005-03-16,AMT,buy,13.533558527634789,31,13.533558527634789,,
129,2005-03-16,CCI,buy,10.205898714831564,24,10.205898714831564,,
130,2005-03-16,EQIX,buy,30.729211260226858,11,30.729211260226858,,
131,2005-03-16,SPG,buy,23.962363074111337,19,23.962363074111337,,
132,2005-03-16,O,buy,7.811696958528589,56,7.811696958528589,,
133,2005-03-16,PSA,buy,28.188929645018,23,28.188929645018,,
134,2005-03-16,WELL,buy,12.378044150853762,37,12.378044150853762,,
135,2005-03-16,VTR,buy,11.751747730338352,20,11.751747730338352,,
136,2005-03-16,RSG,buy,13.935625552750421,31,13.935625552750421,,
137,2005-03-17,MSFT,buy,17.034662250452282,978,17.034662250452282,,
138,2005-03-17,AMZN,sell,1.6798395811074303,160,,1.6798395811074303,
139,2005-03-17,GOOGL,sell,4.577577592443177,3014,4.577577584208974,4.577577592443177,-2.481788679631336e-05
140,2005-03-17,GOOG,sell,4.55617527359046,3028,4.5561752653935885,4.55617527359046,-2.4820127283220472e-05
141,2005-03-17,NVDA,buy,0.19110236524390675,22424,0.19110236524390675,,
142,2005-03-17,BRK-B,sell,57.42870737562935,7,,57.42870737562935,
143,2005-03-17,JPM,buy,20.886581455247075,1375,20.886581455247075,,
144,2005-03-17,UNH,buy,35.244931771142134,468,35.244931771142134,,
145,2005-03-17,JNJ,buy,36.86748938135046,204,36.86748938135046,,
146,2005-03-17,PG,buy,29.61390121776167,712,29.61390121776167,,
147,2005-03-17,BAC,buy,28.328858983587768,202,28.328858983587768,,
148,2005-03-17,PFE,sell,10.284553109211174,44,10.411372554194159,10.284553109211174,-5.580055579251336
149,2005-03-17,COST,sell,30.023449001049798,7,30.394504014384335,30.023449001049798,-2.59738509334176
150,2005-03-17,ACN,buy,16.85359871963955,1712,16.85359871963955,,
151,2005-03-17,CSCO,sell,11.665695920114425,20,11.749853881897115,11.665695920114425,-1.6831592356538039
152,2005-03-17,ORCL,sell,10.43471765010681,44,10.458781383787652,10.43471765010681,-1.058804281957059
153,2005-03-17,INTC,sell,13.64438165524991,47,13.673402217950084,13.64438165524991,-1.3639664469081598
154,2005-03-17,WMT,sell,11.34917102346367,11,,11.34917102346367,
155,2005-03-17,MCD,sell,18.26977852857556,25,18.269771158711738,18.26977852857556,0.00018424659558036183
156,2005-03-17,NKE,sell,8.284798744440787,52,8.394879122430162,8.284798744440787,-5.724179655447493
157,2005-03-17,DIS,buy,22.896503016504575,737,22.896503016504575,,
158,2005-03-17,NFLX,sell,0.1527904695640175,1335,,0.1527904695640175,
159,2005-03-17,AMD,buy,16.038018231671824,847,16.038018231671824,,
160,2005-03-17,QCOM,sell,23.71188354609959,15,23.825057032747793,23.71188354609959,-1.6976022997230622
161,2005-03-17,TXN,sell,15.92953516493266,24,15.94200825429004,15.92953516493266,-0.2993541445770802
162,2005-03-17,ADP,buy,21.52866922594409,766,21.52866922594409,,
163,2005-03-17,LIN,buy,31.84126913365773,176,31.84126913365773,,
164,2005-03-17,UPS,sell,38.564642756456486,5,39.06735784008166,38.564642756456486,-2.513575418125882
165,2005-03-17,CAT,buy,28.777678708967002,574,28.777678708967002,,
166,2005-03-17,GE,sell,103.19670801699233,2,103.65985964468952,103.19670801699233,-0.9263032553943731
167,2005-03-17,IBM,sell,46.362652438193095,4,46.49074051389713,46.362652438193095,-0.5123523028161401
168,2005-03-17,ABT,buy,13.185361656198763,2161,13.185361656198763,,
169,2005-03-17,DHR,sell,10.811472335272484,40,10.815465832220227,10.811472335272484,-0.15973987790971478
170,2005-03-17,BMY,sell,10.894369563589056,42,10.916833337704713,10.894369563589056,-0.9434785128575953
171,2005-03-17,WFC,buy,16.74835986805992,448,16.74835986805992,,
172,2005-03-17,GS,sell,79.58669786636912,5,79.99917205762873,79.58669786636912,-2.0623709562980252
173,2005-03-17,MS,sell,30.740404467027172,15,31.054718936806736,30.740404467027172,-4.714717046693462
174,2005-03-17,C,buy,296.74317114916204,39,296.74317114916204,302.9397028418072,123.93063385290361
175,2005-03-17,BA,sell,39.93128313930171,5,41.02190762194362,39.93128313930171,-5.453122413209535
176,2005-03-17,AMGN,sell,39.842410214166215,5,39.76063722056486,39.842410214166215,0.40886496800677463
177,2005-03-17,MDT,sell,33.955883424975525,13,34.40519760058657,33.955883424975525,-5.841084282943562
178,2005-03-17,SBUX,sell,9.68168773299761,44,9.922650814331805,9.68168773299761,-10.602375578704589
179,2005-03-17,AMAT,sell,11.63945235073115,37,11.66119172962851,11.63945235073115,-0.8043570192023157
180,2005-03-17,GILD,buy,6.068213503932713,2310,6.068213503932713,6.012604314462462,-0.9453562209942756
181,2005-03-17,LLY,sell,28.674713584100935,14,28.921474634399452,28.674713584100935,-3.4546547041792337
182,2005-03-17,SPGI,buy,30.716024944557766,296,30.716024944557766,30.803127521165223,0.34841030642982673
183,2005-03-17,BLK,buy,49.076768320219664,187,49.076768320219664,49.488270250870066,0.8230038613008048
184,2005-03-17,INTU,sell,18.9462180420059,34,18.91972448686334,18.9462180420059,0.9007808748469728
185,2005-03-17,MU,sell,10.298752294377374,24,9.957085457782684,10.298752294377374,8.20000407827257
186,2005-03-17,BKNG,sell,21.755097519340268,19,21.262882585388823,21.755097519340268,9.35208374507745
187,2005-03-17,TSM,sell,3.9145170213490297,68,3.9607302053729825,3.9145170213490297,-3.1424965136287906
188,2005-03-17,LRCX,sell,2.319984880190984,39,2.359955281926423,2.319984880190984,-1.55884566768212
189,2005-03-17,KLAC,sell,23.87552820715353,15,24.16502465944803,23.87552820715353,-4.342446784417504
190,2005-03-17,MDLZ,buy,12.647709062370176,2282,12.647709062370176,,
191,2005-03-17,SCHW,sell,7.95563199266268,54,7.859239935315446,7.95563199266268,5.205171096750654
192,2005-03-17,DE,sell,22.505156755475955,29,22.605314673233266,22.505156755475955,-2.904579614962028
193,2005-03-17,F,sell,5.6505697908402235,47,5.698781911748711,5.6505697908402235,-2.2659696826988958
194,2005-03-17,FDX,sell,78.45234562159752,5,79.89304129182081,78.45234562159752,-7.203478351116459
195,2005-03-17,RTX,sell,20.031098769692214,23,20.091982190742442,20.031098769692214,-1.4003186841552449
196,2005-03-17,NOC,sell,30.93421222356533,15,31.219380744205434,30.93421222356533,-4.277527809601587
197,2005-03-17,GD,sell,33.61180893219198,13,34.437417609885735,33.61180893219198,-10.732912810018853
198,2005-03-17,MMM,sell,39.254074568484405,11,39.1534816356892,39.254074568484405,1.1065222607472975
199,2005-03-17,HON,sell,21.597332822559917,30,21.867854426270927,21.597332822559917,-8.115648111330316
200,2005-03-17,UNP,buy,10.822860669725744,527,10.822860669725744,,
201,2005-03-17,NSC,sell,23.118162640398694,20,23.27542250005232,23.118162640398694,-3.145197193072491
202,2005-03-17,CSX,buy,1.6426817297381064,3525,1.6426817297381064,1.6606776443095344,1.4216772511428046
203,2005-03-17,LUV,sell,12.088560448233832,53,12.191282566918154,12.088560448233832,-5.444272290269108
204,2005-03-17,EBAY,buy,13.640931315894363,527,13.640931315894363,,
205,2005-03-17,REGN,sell,5.323172126383955,20,5.721144626262137,5.323172126383955,-7.959449997563635
206,2005-03-17,VRTX,sell,10.285150379133222,23,10.275136136367081,10.285150379133222,0.23032758362125172
207,2005-03-17,BIIB,sell,37.48873669770165,138,,37.48873669770165,
208,2005-03-17,ILMN,buy,3.7713432904174335,554,3.7713432904174335,,
209,2005-03-17,EA,buy,63.91165663175349,313,63.91165663175349,,
210,2005-03-17,TTWO,sell,26.44492491999088,21,26.81174371318888,26.44492491999088,-7.703194657158001
211,2005-03-17,CMCSA,sell,7.6905779125961855,56,7.692866701066259,7.6905779125961855,-0.12817215432410478
212,2005-03-17,CME,sell,19.711054158953385,16,19.808209209120225,19.711054158953385,-1.5544808026694454
213,2005-03-17,BK,sell,19.625230330056915,22,19.657931987842463,19.625230330056915,-0.7194364712820587
214,2005-03-17,PNC,buy,28.65927243211077,993,28.65927243211077,,
215,2005-03-17,TFC,buy,17.645831364724682,935,17.645831364724682,,
216,2005-03-17,AXP,buy,33.84815060080764,268,33.84815060080764,,
217,2005-03-17,COF,buy,56.60483367399699,162,56.60483367399699,57.300952391677924,1.3922374353618636
218,2005-03-17,AIG,sell,754.0792078208636,7,,754.0792078208636,
219,2005-03-17,PRU,sell,29.456662846479794,15,29.161297711384744,29.456662846479794,4.430477026425752
220,2005-03-17,MET,sell,20.391825207314163,32,20.519975338888916,20.391825207314163,-4.100804210392084
221,2005-03-17,TRV,buy,23.054179319845762,1249,23.054179319845762,,
222,2005-03-17,ALL,sell,32.7117566419396,3,32.814355941089794,32.7117566419396,-0.30779789745057684
223,2005-03-17,AFL,sell,11.847908845155043,55,12.059530333868793,11.847908845155043,-11.639181879256224
224,2005-03-17,CB,sell,29.193617064497115,15,29.010421960795405,29.193617064497115,2.7479265555256482
225,2005-03-17,PGR,sell,11.677625138508196,55,11.694504874768942,11.677625138508196,-0.9283854943410308
226,2005-03-17,MMC,sell,18.971642312585434,24,19.034492371355984,18.971642312585434,-1.5084014104932066
227,2005-03-17,AJG,sell,15.751180096867623,41,15.819931254878988,15.751180096867623,-2.8187974784659513
228,2005-03-17,WTW,buy,61.736614219169915,340,61.736614219169915,,
229,2005-03-17,EL,sell,17.07913747716273,27,17.059892709564657,17.07913747716273,0.5196087251479149
230,2005-03-17,CL,sell,16.133801631439184,40,16.229422519546922,16.133801631439184,-3.824835524309549
231,2005-03-17,K,buy,20.478669660333562,1046,20.478669660333562,,
232,2005-03-17,SYY,sell,18.223752895813785,25,18.582148723807098,18.223752895813785,-8.95989569983282
233,2005-03-17,DLTR,sell,9.254628828375186,70,9.307985139664762,9.254628828375186,-3.734941790270341
234,2005-03-17,ROST,sell,5.8742781229141166,101,5.979787824293807,5.8742781229141166,-10.656479839348776
235,2005-03-17,TJX,sell,4.690522469786175,2908,,4.690522469786175,
236,2005-03-17,ORLY,sell,1.6574967996527734,98,1.664164747601947,1.6574967996527734,-0.6534588990190109
237,2005-03-17,AZO,sell,87.64380238463563,2,85.05250719459454,87.64380238463563,5.182590380082189
238,2005-03-17,TSN,sell,12.15656739567917,38,12.156558515050149,12.15656739567917,0.0003374639028166371
239,2005-03-17,COP,buy,20.616083417822427,1189,20.616083417822427,,
240,2005-03-17,HAL,sell,15.52628155777628,35,15.108135441028587,15.52628155777628,14.635114086169239
241,2005-03-17,VLO,sell,17.6524544223036,18,16.846587560333923,17.6524544223036,14.505603515454169
242,2005-03-17,DVN,sell,29.02883460285596,10,28.763709346994837,29.02883460285596,2.651252558611219
243,2005-03-17,SO,buy,12.761558565169041,1297,12.761558565169041,,
244,2005-03-17,EXC,sell,14.942545004153674,31,15.19814225937218,14.942545004153674,-7.923514911773678
245,2005-03-17,AEP,sell,14.985527115850852,43,14.950124955702801,14.985527115850852,1.5222928863661824
246,2005-03-17,XEL,sell,8.048481600157281,81,8.07144872107143,8.048481600157281,-1.8603367940460949
247,2005-03-17,ED,sell,17.70191592904805,26,17.806204141441697,17.70191592904805,-2.7114935222348464
248,2005-03-17,PLD,sell,19.10271397067553,24,19.297137699896457,19.10271397067553,-4.666169501302221
249,2005-03-17,AMT,sell,13.7018347111405,31,13.533558527634789,13.7018347111405,5.216561688677032
250,2005-03-17,CCI,sell,10.032609857125895,24,10.205898714831564,10.032609857125895,-4.158932584936068
251,2005-03-17,EQIX,sell,30.81850531189768,11,30.729211260226858,30.81850531189768,0.9822345683790523
252,2005-03-17,SPG,sell,23.66919942947152,19,23.962363074111337,23.66919942947152,-5.570109248156555
253,2005-03-17,O,sell,7.821753261756408,56,7.81169695852859,7.821753261756408,0.5631529807577849
254,2005-03-17,PSA,sell,28.21316782434391,23,28.188929645017996,28.21316782434391,0.5574781244959937
255,2005-03-17,WELL,sell,12.323213300886986,37,12.378044150853762,12.323213300886986,-2.028741448770745
256,2005-03-17,VTR,sell,11.694474660825264,20,11.751747730338352,11.694474660825264,-1.1454613902617439
257,2005-03-17,RSG,sell,13.914304825395293,31,13.935625552750421,13.914304825395293,-0.660942548008979
258,2005-03-22,EA,sell,55.555460798115135,319,62.70955650701831,55.555460798115135,-2282.1565311401137
259,2005-04-01,AIG,buy,659.2647642657821,7,659.2647642657821,754.0792078208636,663.7011048855708
260,2005-04-07,ILMN,sell,4.116850376850671,554,3.7713432904174335,4.116850376850671,191.41092588401355
261,2005-04-11,EBAY,sell,13.209964331313774,539,13.64385138628993,13.209964331313774,-233.86512263214783
262,2005-04-13,NVDA,sell,0.17810798483355106,22424,0.19110236524390675,0.17810798483355106,-291.38598632181606
263,2005-04-14,CAT,sell,26.446203373947036,590,28.780511973132175,26.446203373947036,-1377.242073519232
264,2005-04-15,AMD,sell,15.867930621695715,847,16.038018231671824,15.867930621695715,-144.06420564976455
265,2005-04-15,ABT,sell,14.472257491818228,2193,13.190492203364924,14.472257491818228,2810.9112775780955
266,2005-04-19,ACN,sell,15.720699609753408,1739,16.85305571770503,15.720699609753408,-1969.1672717278684
267,2005-04-21,GOOGL,buy,4.980393085300631,5211,4.980393085300631,4.57757758897157,-2099.0715513707364
268,2005-04-21,GOOG,buy,4.957106576866607,5235,4.957106576866607,4.556175270134778,-2098.875390741126
269,2005-04-28,DIS,sell,21.110806243562262,737,22.896503016504575,21.110806243562262,-1316.0585216584843
270,2005-04-28,WTW,sell,54.897462483926674,346,61.7473030318762,54.897462483926674,-2370.044829590536
271,2005-04-29,TGT,sell,28.863833913448747,7,31.521144547765182,28.863833913448747,-18.601174440215043
272,2005-05-04,BIIB,buy,38.359171249364294,138,38.359171249364294,37.48873669770165,-120.11996812944535
273,2005-05-12,UNP,sell,10.610904963586774,550,10.819974780143692,10.610904963586774,-114.98839910630467
274,2005-05-13,LIN,sell,30.636638518745645,183,31.859648398714516,30.636638518745645,-223.8108080343033
275,2005-05-13,COP,sell,19.39537716552896,1189,20.616083417822427,19.39537716552896,-1451.4197339769332
276,2005-06-06,UNH,sell,39.6317356304708,468,35.244931771142134,39.6317356304708,2053.0242061658155
277,2005-06-15,KR,buy,5.9699644256646245,1801,5.9699644256646245,5.642409773353889,-589.9259288116343
278,2005-06-24,ADP,sell,20.057170409792164,786,21.523361415613504,20.057170409792164,-1152.4261305755733
279,2005-06-24,MRK,sell,14.298784702560235,32,14.526231830076041,14.298784702560235,-7.278308080505781
280,2005-07-05,TJX,buy,4.664639058853811,2908,4.664639058853811,4.690522469786175,75.26895899131455
281,2005-07-08,SO,sell,14.077642223639991,1297,12.761558565169043,14.077642223639991,1706.9605050368193
282,2005-07-28,TRV,sell,26.23992404740467,1249,23.054179319845762,26.23992404740467,3978.995164721077
283,2005-08-05,MSFT,sell,18.926563586221132,978,17.034662250452282,18.926563586221132,1850.279506381935
284,2005-09-16,AXP,sell,37.30268897868013,268,33.84815060080764,37.30268897868013,925.8162852698268
285,2005-09-16,PNC,sell,31.65755578247321,1009,28.66092321468969,31.65755578247321,3023.602260893573
286,2005-09-28,BAC,sell,27.131185549698355,202,28.328858983587768,27.131185549698355,-241.93003364566147
287,2005-09-30,PG,sell,32.88637417903303,712,29.613901217761672,32.88637417903303,2330.0007484252046
288,2005-10-04,TFC,sell,18.105788855189065,972,17.65134497494141,18.105788855189065,441.71945160072124
289,2005-10-06,JNJ,sell,34.86569790274677,204,36.86748938135046,34.86569790274677,-408.3654616351533
290,2005-10-19,MDLZ,sell,11.192813928720618,2333,12.649058130143967,11.192813928720618,-3397.417721920673
291,2005-12-13,JPM,sell,23.178714129524284,1375,20.886581455247075,23.178714129524284,3151.682427131162
292,2005-12-13,AMZN,sell,2.4282135633353827,840,,2.4282135633353827,
293,2005-12-13,GOOGL,buy,10.250534523773478,509,10.250534523773478,,
294,2005-12-13,GOOG,buy,10.202605833734125,511,10.202605833734125,,
295,2005-12-13,NVDA,buy,0.28237302796421365,3702,0.28237302796421365,,
296,2005-12-13,BRK-B,buy,59.52975605438596,29,59.52975605438596,,
297,2005-12-13,JPM,buy,23.17871148896715,164,23.17871148896715,,
298,2005-12-13,UNH,sell,49.13711467337667,29,,49.13711467337667,
299,2005-12-13,XOM,buy,29.93165926161226,69,29.93165926161226,,
300,2005-12-13,JNJ,buy,33.68153336321633,94,33.68153336321633,,
301,2005-12-13,PG,buy,32.67090598450035,105,32.67090598450035,,
302,2005-12-13,HD,buy,24.962382616235065,137,24.962382616235065,,
303,2005-12-13,BAC,buy,29.72434029797008,116,29.72434029797008,,
304,2005-12-13,PFE,buy,8.545445552118858,584,8.545445552118858,,
305,2005-12-13,KO,sell,11.220575845266186,41,11.283787763017195,11.220575845266186,-2.5916886277913456
306,2005-12-13,PEP,buy,33.31891393533881,106,33.31891393533881,,
307,2005-12-13,TMO,buy,29.021700034207317,131,29.021700034207317,,
308,2005-12-13,COST,buy,33.08788353492679,62,33.08788353492679,,
309,2005-12-13,CRM,buy,8.6245728677677,463,8.6245728677677,,
310,2005-12-13,ACN,buy,20.10110763303739,175,20.10110763303739,,
311,2005-12-13,CSCO,buy,11.31611253756992,183,11.31611253756992,,
312,2005-12-13,ORCL,buy,10.186082371453452,202,10.186082371453452,,
313,2005-12-13,INTC,buy,15.447517174874553,245,15.447517174874553,,
314,2005-12-13,WMT,buy,10.731929660922164,321,10.731929660922164,,
315,2005-12-13,MCD,buy,19.82788754317474,173,19.82788754317474,,
316,2005-12-13,NKE,buy,8.409057628667334,454,8.409057628667334,,
317,2005-12-13,DIS,buy,20.132104910185806,103,20.132104910185806,,
318,2005-12-13,AMD,buy,26.903444959982362,146,26.903444959982362,,
319,2005-12-13,QCOM,buy,28.662055787890807,71,28.662055787890807,,
320,2005-12-13,TXN,buy,20.902179224242623,252,20.902179224242623,,
321,2005-12-13,ADP,buy,22.652416848483842,154,22.652416848483842,,
322,2005-12-13,LIN,buy,36.453455306803285,96,36.453455306803285,,
323,2005-12-13,UPS,buy,40.12204569304816,44,40.12204569304816,,
324,2005-12-13,CAT,buy,35.070373692848584,58,35.070373692848584,,
