timestamp,equity,cash
2022-06-23,84444.41264559829,9679.750475188146
2022-06-24,86781.92180087173,9679.750475188146
2022-06-27,86366.85222079362,9679.750475188146
2022-06-28,84378.41380526627,9679.750475188146
2022-06-29,84892.02922274674,9679.750475188146
2022-06-30,84017.71281649674,9679.750475188146
2022-07-01,84882.24833895768,9679.750475188146
2022-07-05,85526.94896151627,9679.750475188146
2022-07-06,86110.00255038346,9679.750475188146
2022-07-07,87206.70360018815,9679.750475188146
2022-07-08,87172.06309725846,9679.750475188146
2022-07-11,86229.687914153,9679.750475188146
2022-07-12,84949.44652011002,9679.750475188146
2022-07-13,84630.18992831315,9679.750475188146
2022-07-14,84967.36949374284,9679.750475188146
2022-07-15,86078.9310782155,9679.750475188146
2022-07-18,85231.3755362233,9679.750475188146
2022-07-19,87113.94694735612,9679.750475188146
2022-07-20,87818.8251822194,9679.750475188146
2022-07-21,88678.55113436784,9679.750475188146
2022-07-22,87766.82017733659,9679.750475188146
2022-07-25,87551.9062369069,9679.750475188146
2022-07-26,86299.85240389909,9679.750475188146
2022-07-27,89413.42662264907,9679.750475188146
2022-07-28,90693.15989901627,9679.750475188146
2022-07-29,92184.90642001237,9679.750475188146
2022-08-01,91705.11210848893,9679.750475188146
2022-08-02,90989.52220370377,9679.750475188146
2022-08-03,92942.9966299733,9679.750475188146
2022-08-04,92999.54570223893,9679.750475188146
2022-08-05,92838.31218173112,9679.750475188146
2022-08-08,92493.65886141862,9679.750475188146
2022-08-09,92534.71568514909,9679.750475188146
2022-08-10,94449.62352206315,9679.750475188146
2022-08-11,94167.88981844987,9679.750475188146
2022-08-12,95675.71910311784,9679.750475188146
2022-08-15,96102.24345614518,9679.750475188146
2022-08-16,96092.69298007096,9679.750475188146
2022-08-17,95876.54918124284,9679.750475188146
2022-08-18,95843.37809969987,9679.750475188146
2022-08-19,94645.25340487565,9679.750475188146
2022-08-22,92601.04564120377,9679.750475188146
2022-08-23,92344.7285025319,9679.750475188146
2022-08-24,92436.7237417897,9679.750475188146
2022-08-25,93537.13115145768,9679.750475188146
2022-08-26,90505.58055331315,9679.750475188146
2022-08-29,89751.35386874284,9679.750475188146
2022-08-30,88867.12230136002,9679.750475188146
2022-08-31,88266.06334139909,9679.750475188146
2022-09-01,88352.81260897721,9679.750475188146
2022-09-02,87320.34648348893,9679.750475188146
2022-09-06,86779.75810458268,9679.750475188146
2022-09-07,88060.74107577409,9679.750475188146
2022-09-08,88202.8583853444,9679.750475188146
2022-09-09,89660.29704501237,9679.750475188146
2022-09-12,90886.03404452409,9679.750475188146
2022-09-13,86812.17845370377,9679.750475188146
2022-09-14,87122.08903719987,9679.750475188146
2022-09-15,85739.86400057877,9679.750475188146
2022-09-16,85229.68028475846,9679.750475188146
2022-09-19,85866.1197989186,9679.750475188146
2022-09-20,85475.76335360612,9679.750475188146
2022-09-21,84181.0322134694,9679.750475188146
2022-09-22,83979.02415682877,9679.750475188146
2022-09-23,82853.8593619069,9679.750475188146
2022-09-26,82493.22551180924,9679.750475188146
2022-09-27,82400.31169344987,9679.750475188146
2022-09-28,83349.4907705983,9679.750475188146
2022-09-29,81537.32341219987,9679.750475188146
2022-09-30,80131.57847811784,9679.750475188146
2022-10-03,82215.44841219987,9679.750475188146
2022-10-04,84454.19047762956,9679.750475188146
2022-10-05,84430.65532137956,9679.750475188146
2022-10-06,83728.3222525319,9679.750475188146
2022-10-07,80984.77061678971,9679.750475188146
2022-10-10,80266.19609286393,9679.750475188146
2022-10-11,79532.41465975846,9679.750475188146
2022-10-12,79389.68547274674,9679.750475188146
2022-10-13,81574.27409579362,9679.750475188146
2022-10-14,79769.67357089127,9679.750475188146
2022-10-17,81918.98234774674,9679.750475188146
2022-10-18,82557.65422274674,9679.750475188146
2022-10-19,82120.08403231706,9679.750475188146
2022-10-20,81746.04991366471,9679.750475188146
2022-10-21,83558.77421786392,9679.750475188146
2022-10-24,84711.035570403,9679.750475188146
2022-10-25,85906.2778799733,9679.750475188146
2022-10-26,83451.18297030534,9679.750475188146
2022-10-27,82363.41288973893,9679.750475188146
2022-10-28,85192.58464266862,9679.750475188146
2022-10-31,84323.4135000905,9679.750475188146
2022-11-01,83511.475023528,9679.750475188146
2022-11-02,81249.42515780534,9679.750475188146
2022-11-03,79705.48137118424,9679.750475188146
2022-11-04,80885.22380282487,9679.750475188146
2022-11-07,81913.98356844987,9679.750475188146
2022-11-08,82264.66868807877,9679.750475188146
2022-11-09,80630.86741854752,9679.750475188146
2022-11-10,85579.16453768815,9679.750475188146
2022-11-11,86625.70689608659,9679.750475188146
2022-11-14,85619.9497549733,9679.750475188146
2022-11-15,86156.69597079362,9679.750475188146
2022-11-16,85785.64189364518,9679.750475188146
2022-11-17,85855.11058261002,9679.750475188146
2022-11-18,86037.61027743424,9679.750475188146
2022-11-21,85657.764086028,9679.750475188146
2022-11-22,86670.67759921159,9679.750475188146
2022-11-23,87248.52946688737,9679.750475188146
2022-11-25,86939.5283072194,9679.750475188146
2022-11-28,85382.38261630143,9679.750475188146
2022-11-29,84877.18394686784,9679.750475188146
2022-11-30,88190.71391512956,9679.750475188146
2022-12-01,88145.64097811784,9679.750475188146
2022-12-02,88083.63688876237,9679.750475188146
2022-12-05,86796.2162344655,9679.750475188146
2022-12-06,85382.45128085221,9679.750475188146
2022-12-07,85051.01512362565,9679.750475188146
2022-12-08,85810.1108877858,9679.750475188146
2022-12-09,85285.23448397721,9679.750475188146
2022-12-12,86749.76542880143,9679.750475188146
2022-12-13,87565.9916250905,9679.750475188146
2022-12-14,87126.7338125905,9679.750475188146
2022-12-15,84729.01042391862,9679.750475188146
2022-12-16,83670.88359286393,9679.750475188146
2022-12-19,82733.56212069596,9679.750475188146
2022-12-20,82908.49193026627,9679.750475188146
2022-12-21,84022.63987948502,9679.750475188146
2022-12-22,82566.33799960221,9679.750475188146
2022-12-23,82793.14616610612,9679.750475188146
2022-12-27,82294.83989169206,9679.750475188146
2022-12-28,81208.80626132096,9679.750475188146
2022-12-29,82845.1061575612,9679.750475188146
2022-12-30,82663.32744052018,9679.750475188146
