Timestamp,Close,High,Low,Open,Volume,symbol
2008-03-17,21.512771606445312,22.932728728533245,21.447437195795036,21.77846919649298,1988000,PM
2008-03-18,21.60423469543457,22.64960158716022,20.798432226671164,21.713127010757457,8067600,PM
2008-03-19,21.822025299072266,22.214038406160043,20.42820461068311,21.604240608815793,3007700,PM
2008-03-20,21.408233642578125,21.865581115490926,21.286273097986925,21.865581115490926,3007700,PM
2008-03-24,22.21404266357422,22.21404266357422,21.695715599587786,21.695715599587786,1437000,PM
2008-03-25,22.54070472717285,22.54070472717285,22.03979951305431,22.388256181083488,1100800,PM
2008-03-26,21.909133911132812,22.854320089426427,21.909133911132812,22.518931552713525,2023200,PM
2008-03-27,22.07465171813965,22.662669594161635,21.778464468443616,22.19225562565704,8653300,PM
2008-03-28,22.240177154541016,22.867396576768762,22.022392425238458,22.192264248243955,9961200,PM
2008-03-31,22.031091690063477,23.825636390447173,21.778460747837507,22.823827528359587,19408900,PM
2008-04-01,22.031091690063477,22.7323567304295,21.34724649394186,22.257586219664056,23322500,PM
2008-04-02,22.305498123168945,22.680087897491696,21.843795838918258,22.283719995686962,12944700,PM
2008-04-03,22.235820770263672,22.4318273610716,21.9527016160439,22.21404262941071,12439100,PM
2008-04-04,22.37518882751465,22.423101704270238,22.1269145221126,22.423101704270238,6651000,PM
2008-04-07,22.07029914855957,22.475378795001333,21.996253153317557,22.475378795001333,7099300,PM
2008-04-08,22.039813995361328,22.218397407368958,21.869942171935243,21.95705639618508,8283300,PM
2008-04-09,21.508420944213867,22.035459605372502,21.408240165267113,21.99625828651806,8916200,PM
2008-04-10,21.194805145263672,21.739266849222936,21.125114113619496,21.556328514243948,14321900,PM
2008-04-11,21.051076889038086,21.2949947706231,20.942184502883077,21.120767949714654,11400700,PM
2008-04-14,20.907329559326172,21.059778172736817,20.659055153734393,21.038000036758906,11532500,PM
2008-04-15,20.99444007873535,21.059774475198093,20.811500113196722,20.811500113196722,9603400,PM
2008-04-16,21.54326820373535,21.608604296796326,21.05978576746857,21.085920537006132,14837600,PM
2008-04-17,21.713134765625,21.778470842779523,21.525839783451858,21.656511937760907,6660700,PM
2008-04-18,21.761045455932617,22.187903241685177,21.50841608384307,21.991898353270905,9630700,PM
2008-04-21,22.052873611450195,22.166120895728287,21.399519676642413,21.8655786838801,6528300,PM
2008-04-22,21.808956146240234,22.170479486465897,21.743620082335678,22.039807358656784,5504900,PM
2008-04-23,22.649606704711914,22.797700353474564,22.170481073661414,22.214037345005917,13532300,PM
2008-04-24,22.649606704711914,22.836901662310712,22.431822024858917,22.649606704711914,5847500,PM
2008-04-25,22.344707489013672,22.728008985105102,22.105144677043487,22.71058581219976,11399700,PM
2008-04-28,22.24452781677246,22.344708573492525,22.10514574989539,22.187903332864494,8382500,PM
2008-04-29,22.653953552246094,22.736712764346443,21.891707445808187,22.40567923907435,12325300,PM
2008-04-30,22.22710418701172,22.653961965761027,22.174836328396466,22.51893652587452,8733100,PM
2008-05-01,22.105146408081055,22.28808475321725,22.04852192248708,22.13999275662053,7120800,PM
2008-05-02,22.22274398803711,22.257588665048306,21.952691510332066,22.17047614173788,9291100,PM
2008-05-05,22.13128089904785,22.488447659386257,22.05287827735744,22.15741399856777,8398500,PM
2008-05-06,22.597341537475586,22.627831263360232,22.14870391369427,22.17048371352511,7588300,PM
2008-05-07,22.514575958251953,22.736717226197324,22.349060824699883,22.6365364890795,6391400,PM
2008-05-08,22.736719131469727,22.741074093637618,22.431820271198664,22.497156334672862,6669700,PM
2008-05-09,22.575557708740234,22.849965172533988,22.444885588954612,22.60604742693954,5491700,PM
2008-05-12,22.854331970214844,22.884821701987427,22.344714796250937,22.640902186240986,5851300,PM
2008-05-13,22.8499698638916,23.015486697788187,22.66703151713645,22.832546689467673,5986600,PM
2008-05-14,22.941444396972656,23.019847038631813,22.823842096049674,22.87175334456071,5381500,PM
2008-05-15,23.194068908691406,23.220203669005546,22.693163469511394,22.871746844411476,8376500,PM
2008-05-16,23.250688552856445,23.302956401041158,22.80205106611243,23.18535249645185,7172600,PM
2008-05-19,23.359590530395508,23.498972624224876,23.05469157705665,23.29861107204086,6580200,PM
2008-05-20,23.04596710205078,23.49460286185582,23.00676580623332,23.215838830071537,6887400,PM
2008-05-21,22.640888214111328,23.163571618686664,22.575553827017373,23.102592192773077,6784200,PM
2008-05-22,22.771562576293945,22.98499226535726,22.55377792529935,22.571201096154525,5135200,PM
2008-05-23,22.56247901916504,23.07645068944045,22.54070089650542,22.693149416687003,5197400,PM
2008-05-27,22.48844337463379,22.62346879393434,22.266302101647373,22.614757208565756,6505400,PM
2008-05-28,22.28373146057129,22.606053562457696,22.139994415986408,22.51893934614525,13524100,PM
2008-05-29,22.658309936523438,22.719289358546973,22.183539443042825,22.196605987315113,7386900,PM
2008-05-30,22.937082290649414,23.080820976120343,22.566849001543165,22.680096303360823,7047800,PM
2008-06-02,22.69751739501953,22.954503358741967,22.614758161313866,22.714940566490736,8668100,PM
2008-06-03,22.5058650970459,22.919656267366786,22.5058650970459,22.693160030332564,6552400,PM
2008-06-04,22.627826690673828,22.76720874128424,22.43182016276384,22.514577736074678,6407400,PM
2008-06-05,22.566844940185547,22.75413986305611,22.44924103548322,22.662669051688788,6407400,PM
2008-06-06,21.99625587463379,22.43618026103765,21.952699596933975,22.431825297893862,10198500,PM
2008-06-09,21.556331634521484,22.19226259802121,21.42130451423093,22.1269265194626,9937000,PM
2008-06-10,21.556331634521484,21.626022676253434,21.138183722564293,21.34725684776014,8847000,PM
2008-06-11,21.717487335205078,22.039807713018252,21.39516529582675,21.55632714629849,12367200,PM
2008-06-12,22.340354919433594,22.379556231886834,21.721845507567487,21.721845507567487,11782900,PM
2008-06-13,22.479726791381836,22.597330675363537,22.083358883842607,22.33598815710487,7365600,PM
2008-06-16,22.096439361572266,22.288089333225734,21.883011248389078,22.288089333225734,8251100,PM
2008-06-17,22.052873611450195,22.200967236469225,21.83073234313916,22.018027270709258,5633800,PM
2008-06-18,21.73491096496582,22.0223866660027,21.700064619838837,21.874293022343387,9967500,PM
2008-06-19,21.95269012451172,22.031092719793634,21.647791327478128,21.69134758638374,9591400,PM
2008-06-20,21.874290466308594,22.035450639776187,21.678283951785847,21.80895440761268,11448200,PM
2008-06-23,22.057233810424805,22.083368572185822,21.734913389865795,21.922208361906318,6625800,PM
2008-06-24,22.288076400756836,22.449238210008474,21.800239334978645,21.887353512115933,8976600,PM
