Timestamp,Close,High,Low,Open,Volume,symbol
2005-01-03,21.76515007019043,22.997685450019954,21.749168303926734,22.872833735410634,5145000,CME
2005-01-04,21.424560546875,22.092765816589676,20.975093495647954,21.774143914399954,6800000,CME
2005-01-05,21.72419548034668,21.89399386605167,21.334658791705827,21.424552166789983,4679000,CME
2005-01-06,22.123714447021484,22.223596159090615,21.58235781560732,21.725187768476136,2912500,CME
2005-01-07,21.734188079833984,22.283534896759704,21.68424624778595,22.124723109493313,2811500,CME
2005-01-10,21.519447326660156,21.829079127774886,21.349648873451468,21.56139733103197,4100500,CME
2005-01-11,21.218795776367188,21.485479207910014,21.17984248762371,21.454515848886793,2906500,CME
2005-01-12,20.68543815612793,21.373622121829992,19.9752828264206,21.21880525753728,9486000,CME
2005-01-13,20.721393585205078,21.00805383160107,20.290905035533648,20.686435250899024,4040500,CME
2005-01-14,20.748361587524414,20.874211588600698,20.50564978254226,20.68543468189997,1492500,CME
2005-01-18,20.61151885986328,20.725383939876554,20.47568051891419,20.72338550475243,2616000,CME
2005-01-19,20.400772094726562,20.88519742090393,20.350832164333244,20.8252691234147,2523500,CME
2005-01-20,19.68163299560547,20.306890112657406,19.317066054908086,20.305891847159927,8732000,CME
2005-01-21,19.200204849243164,19.571763470797734,19.07834977651009,19.386983378094158,5683500,CME
2005-01-24,18.48204803466797,19.027399831177462,18.390158121082678,18.927519987302816,8131000,CME
2005-01-25,18.552968978881836,19.017417595398246,18.32823547006965,18.478057174249,5810500,CME
2005-01-26,19.686614990234375,19.72656844836843,18.51300978128979,18.73774322057949,6446000,CME
2005-01-27,20.96510887145996,20.97909220865826,20.01124143024718,20.274928306036117,8001000,CME
2005-01-28,20.924161911010742,21.27474559172789,20.395789773097203,21.27474559172789,6937500,CME
2005-01-31,21.424560546875,21.55240708980614,21.109933611016068,21.323680502948303,5300000,CME
2005-02-01,19.127283096313477,19.576750049721205,18.58792465731026,19.47686829284326,17287000,CME
2005-02-02,19.413942337036133,19.711589157626612,19.20219393740345,19.20219393740345,7355500,CME
2005-02-03,19.497844696044922,19.756538255450085,19.02740271123362,19.376987932967072,4354000,CME
2005-02-04,20.470691680908203,20.475684912160993,19.377987508407408,19.476871014006797,6129000,CME
2005-02-07,20.84124183654785,20.94711696737219,20.470683641376617,20.72538024713996,5247000,CME
2005-02-08,21.015047073364258,21.11293041675675,20.750360072957044,20.895188557413718,4669000,CME
2005-02-09,20.276914596557617,21.01903309921341,20.176034595040125,21.015038134562076,4828000,CME
2005-02-10,20.597545623779297,20.700424123743765,20.141088720090796,20.400778728685967,4724000,CME
2005-02-11,20.92514991760254,21.035018140383222,20.375801183354557,20.59853623450031,3388000,CME
2005-02-14,21.099945068359375,21.18184854526668,20.80429660637185,21.04500999532023,2831000,CME
2005-02-15,21.18484115600586,21.271739760636844,20.90017935697111,21.132904694405255,3169500,CME
2005-02-16,21.585372924804688,21.657288047441128,20.75535898071048,21.184847470273834,5916500,CME
2005-02-17,21.278736114501953,21.744183081726685,21.192837661235323,21.52444276383128,3297000,CME
2005-02-18,21.42654800415039,21.515443111440945,21.124906265415444,21.18883141489756,2788500,CME
2005-02-22,20.966100692749023,21.639302917589134,20.82526909856308,21.174854326157835,3481500,CME
2005-02-23,20.75936508178711,21.224812334848334,20.625523134964457,20.986095301945163,3453500,CME
2005-02-24,20.97608757019043,21.128905956059064,20.55059421212949,20.765339326469327,2858000,CME
2005-02-25,21.089954376220703,21.189836143005564,20.71539917959216,20.71539917959216,2312500,CME
2005-02-28,20.637495040893555,21.104938488377993,20.600538268407757,21.05499855158008,3248000,CME
2005-03-01,21.973909378051758,22.022851053751353,20.675451858656082,20.675451858656082,6415000,CME
2005-03-02,19.87639617919922,21.25076355349204,19.4868593688025,21.199825355419016,19515500,CME
2005-03-03,19.34302520751953,20.04619052007665,19.04937526190181,20.02621378898967,9950000,CME
2005-03-04,19.67862319946289,20.176033418724437,19.357004750210685,19.357004750210685,6134500,CME
2005-03-07,19.449899673461914,19.93632148067069,19.23715300064724,19.676631582861372,4573500,CME
2005-03-08,19.475934982299805,19.74825694919773,19.242660464539217,19.60308553007024,2979000,CME
2005-03-09,19.20261001586914,19.421868039304275,18.90225522500663,19.375814287301687,4390000,CME
2005-03-10,19.81334114074707,19.843375300449843,19.20262109881536,19.20262109881536,4775000,CME
2005-03-11,19.753263473510742,19.947492466179074,19.580059150589133,19.81333559529933,3531000,CME
2005-03-14,19.706193923950195,19.88840758829341,19.4228595052407,19.77227167942356,3363500,CME
2005-03-15,19.87340545654297,20.013569919045914,19.623110682303377,19.623110682303377,2422000,CME
2005-03-16,19.715211868286133,19.85838008171789,19.626108164193468,19.79830988991654,1928500,CME
2005-03-17,19.402849197387695,19.742249598919884,19.374816306131706,19.701200891124326,2105000,CME
2005-03-18,19.361799240112305,19.527993392757615,19.261680969277307,19.403848570135512,2685000,CME
2005-03-21,19.88141632080078,19.99154664368262,19.68017908807201,19.74826006794757,3377000,CME
2005-03-22,19.402849197387695,19.958503877065397,19.347785953561637,19.958503877065397,2340500,CME
2005-03-23,19.077470779418945,19.311745973700386,18.90727023173825,18.952323374053663,2880500,CME
2005-03-24,19.347782135009766,19.4378883847196,19.148546229079496,19.202610742744245,1625000,CME
2005-03-28,19.524999618530273,19.713221052914683,19.32275982538305,19.347790835689956,1765500,CME
2005-03-29,18.986356735229492,19.562033437957083,18.952316256557598,19.464918965650465,2481500,CME
2005-03-30,19.376821517944336,19.38583290948329,18.95732682434338,18.986362257348212,1849000,CME
2005-03-31,19.42586898803711,19.598072599800606,19.252664747599614,19.336763386536653,1529500,CME
2005-04-01,18.371627807617188,19.334761519945246,18.100308496969156,19.333760891302774,9527500,CME
2005-04-04,18.90825843811035,19.022393117628354,18.14636185563231,18.371627419207755,4521500,CME
2005-04-05,18.903255462646484,19.002371175753336,18.64695319727627,18.857199806652513,2435000,CME
2005-04-06,18.99235725402832,19.19659816092734,18.883229535767757,18.883229535767757,2109500,CME
