Timestamp,Close,High,Low,Open,Volume,symbol
2005-01-03,20.18458366394043,20.65804958691225,19.835713936425034,20.47364774996912,500000,PLD
2005-01-04,20.17461395263672,20.5583704287831,20.139727173094947,20.309178059949364,401400,PLD
2005-01-05,19.347293853759766,20.184580299771138,19.34231084329434,20.184580299771138,547100,PLD
2005-01-06,19.526714324951172,19.63635957646596,19.32735966786736,19.35228042589302,406200,PLD
2005-01-07,19.48186683654785,19.760963079580666,19.42704419048894,19.651317787462844,199300,PLD
2005-01-10,19.327363967895508,19.536686594523125,19.252607380747122,19.412090381421812,195400,PLD
2005-01-11,19.113056182861328,19.456942909162205,19.013380744523744,19.347297645566318,826100,PLD
2005-01-12,18.888782501220703,19.16289372935826,18.769169326498485,19.11305411439612,989600,PLD
2005-01-13,18.998424530029297,19.287488573138557,18.88878118711439,18.88878118711439,788400,PLD
2005-01-14,19.088136672973633,19.22768570402885,18.993444249304105,19.063217814238186,719100,PLD
2005-01-18,19.456939697265625,19.47189063031078,18.893764437927473,19.01337760584914,263000,PLD
2005-01-19,19.6363582611084,19.93538832551643,19.437003617378522,19.441986627937716,376300,PLD
2005-01-20,19.486848831176758,19.810799776679225,19.387173372118323,19.636365822139442,423800,PLD
2005-01-21,19.536684036254883,19.72108587516552,19.307427490453865,19.461925557708554,250700,PLD
2005-01-24,19.566577911376953,19.68120803862408,19.466902515627584,19.48185344475273,412700,PLD
2005-01-25,19.098100662231445,19.770919215413894,19.093117651985747,19.511760856530973,567700,PLD
2005-01-26,18.863862991333008,19.162894997331485,18.764187557187224,19.13797613879504,475000,PLD
2005-01-27,18.534927368164062,18.928651759957035,18.42029910875349,18.928651759957035,349300,PLD
2005-01-28,18.534927368164062,18.689427318423636,18.43525194341529,18.59473490443756,325000,PLD
2005-01-31,18.55487060546875,18.769176276189945,18.29072720251884,18.614676264380734,381100,PLD
2005-02-01,18.664506912231445,18.734280464235944,18.505023964453535,18.564829594573578,412800,PLD
2005-02-02,18.76418685913086,18.814024574349713,18.3156398174133,18.3156398174133,1317900,PLD
2005-02-03,19.088136672973633,19.142959302903854,18.719333000840052,18.86386314198048,540600,PLD
2005-02-04,19.38715934753418,19.496802653420485,19.162885924516054,19.162885924516054,309100,PLD
2005-02-07,19.217721939086914,19.387172876819687,19.152931371404172,19.387172876819687,478000,PLD
2005-02-08,19.137975692749023,19.287490741670016,19.028330436319695,19.222700190035688,333100,PLD
2005-02-09,19.38715934753418,19.436997041011033,19.182821762381252,19.237642464731337,454100,PLD
2005-02-10,19.427040100097656,19.466911798359135,19.287492958556907,19.33733068019654,258300,PLD
2005-02-11,19.362247467041016,19.43202293152465,19.23765127510076,19.387168226378677,331900,PLD
2005-02-14,19.427040100097656,19.43202501297395,19.302443894811354,19.312411819376724,273200,PLD
2005-02-15,19.591503143310547,19.63635784213338,19.38218058174175,19.43700320265707,399100,PLD
2005-02-16,19.676225662231445,19.701144514378093,19.456937101679767,19.536678569260975,191300,PLD
2005-02-17,19.760955810546875,19.885551996234593,19.58652000987192,19.636359624859157,298800,PLD
2005-02-18,19.750991821289062,19.81578048189584,19.53668618712869,19.760959746271787,438000,PLD
2005-02-22,19.152923583984375,19.75596859615094,19.113051896641117,19.75596859615094,410400,PLD
2005-02-23,18.948585510253906,19.38217964376691,18.928649667033696,19.307423083471097,264200,PLD
2005-02-24,18.92865753173828,18.953576395523807,18.749238670582596,18.863866964945963,249700,PLD
2005-02-25,19.287490844726562,19.307426691672415,18.85389663018281,18.888783411744548,290700,PLD
